app_id,permission,level
eu.sia.siaotp,android.permission.ACCESS_NETWORK_STATE,normal
eu.sia.siaotp,android.permission.INTERNET,normal
br.gov.caixa.codigocaixa,android.permission.CAMERA,dangerous
br.gov.caixa.codigocaixa,android.permission.READ_EXTERNAL_STORAGE,dangerous
br.gov.caixa.codigocaixa,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
br.gov.caixa.codigocaixa,android.permission.READ_PHONE_STATE,dangerous
br.gov.caixa.codigocaixa,android.permission.INTERNET,normal
br.gov.caixa.codigocaixa,android.permission.ACCESS_NETWORK_STATE,normal
nh.smart.signone,android.permission.NFC,normal
nh.smart.signone,android.permission.INTERNET,normal
nh.smart.signone,android.permission.CALL_PHONE,dangerous
nh.smart.signone,android.permission.READ_PHONE_STATE,dangerous
nh.smart.signone,android.permission.READ_EXTERNAL_STORAGE,dangerous
nh.smart.signone,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
nh.smart.signone,android.permission.RESTART_PACKAGES,N/A
nh.smart.signone,android.permission.WAKE_LOCK,normal
nh.smart.signone,android.permission.CHANGE_NETWORK_STATE,normal
nh.smart.signone,android.permission.ACCESS_NETWORK,customized
nh.smart.signone,android.permission.ACCESS_NETWORK_STATE,normal
nh.smart.signone,android.permission.CHANGE_WIFI_STATE,normal
nh.smart.signone,android.permission.RECEIVE_BOOT_COMPLETED,normal
nh.smart.signone,android.permission.CAMERA,dangerous
nh.smart.signone,android.permission.GET_TASKS,N/A
nh.smart.signone,android.permission.KILL_BACKGROUND_PROCESSES,normal
nh.smart.signone,android.permission.ACCESS_WIFI_STATE,normal
nh.smart.signone,android.permission.SYSTEM_ALERT_WINDOW,signature
nh.smart.signone,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
nh.smart.signone,android.permission.USE_FINGERPRINT,normal
nh.smart.signone,kr.co.btworks.permissions.SRP,customized
nh.smart.signone,com.ahnlab.enginesdk.REPORTABLE,customized
com.isprint.SWIFTToken,android.permission.CAMERA,dangerous
com.isprint.SWIFTToken,android.permission.READ_PHONE_STATE,dangerous
com.isprint.SWIFTToken,android.permission.GET_TASKS,N/A
com.isprint.SWIFTToken,android.permission.WAKE_LOCK,normal
com.isprint.SWIFTToken,android.permission.VIBRATE,normal
com.isprint.SWIFTToken,android.permission.FLASHLIGHT,customized
com.isprint.SWIFTToken,android.permission.INTERNET,normal
com.isprint.SWIFTToken,android.permission.ACCESS_NETWORK_STATE,normal
com.isprint.SWIFTToken,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.dxc.ipwr,android.permission.INTERNET,normal
com.dxc.ipwr,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.vn.vib.smeotp,android.permission.READ_PHONE_STATE,dangerous
com.vn.vib.smeotp,android.permission.ACCESS_NETWORK_STATE,normal
com.vn.vib.smeotp,android.permission.ACCESS_WIFI_STATE,normal
com.vn.vib.smeotp,android.permission.INTERNET,normal
com.vn.vib.smeotp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.vn.vib.smeotp,android.permission.CAMERA,dangerous
com.vn.vib.smeotp,android.permission.WAKE_LOCK,normal
com.vn.vib.smeotp,com.google.android.c2dm.permission.RECEIVE,customized
com.vn.vib.smeotp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.vn.vib.smeotp,android.permission.BIND_JOB_SERVICE,signature
com.vn.vib.smeotp,com.google.android.c2dm.permission.SEND,customized
org.fedorahosted.freeotp,android.permission.CAMERA,dangerous
org.fedorahosted.freeotp,android.permission.INTERNET,normal
org.fedorahosted.freeotp,android.permission.READ_EXTERNAL_STORAGE,dangerous
sk.otp.viamo,android.permission.INTERNET,normal
sk.otp.viamo,android.permission.READ_CONTACTS,dangerous
sk.otp.viamo,android.permission.WRITE_CONTACTS,dangerous
sk.otp.viamo,android.permission.READ_PROFILE,customized
sk.otp.viamo,android.permission.CAMERA,dangerous
sk.otp.viamo,android.permission.BLUETOOTH,normal
sk.otp.viamo,android.permission.WAKE_LOCK,normal
sk.otp.viamo,android.permission.VIBRATE,normal
sk.otp.viamo,android.permission.RECEIVE_BOOT_COMPLETED,normal
sk.otp.viamo,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
sk.otp.viamo,android.permission.ACCESS_NETWORK_STATE,normal
sk.otp.viamo,com.google.android.c2dm.permission.RECEIVE,customized
sk.otp.viamo,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
sk.otp.viamo,sk.otp.viamo.permission.C2D_MESSAGE,customized
sk.otp.viamo,android.permission.ACCESS_WIFI_STATE,normal
sk.otp.viamo,android.permission.READ_EXTERNAL_STORAGE,dangerous
sk.otp.viamo,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
sk.otp.viamo,android.permission.BIND_JOB_SERVICE,signature
sk.otp.viamo,android.permission.INSTALL_PACKAGES,dangerous
sk.otp.viamo,com.google.android.c2dm.permission.SEND,customized
com.sbi.SBISecure,android.permission.READ_PHONE_STATE,dangerous
com.sbi.SBISecure,android.permission.ACCESS_NETWORK_STATE,normal
com.sbi.SBISecure,android.permission.INTERNET,normal
com.yubico.yubioath,android.permission.CAMERA,dangerous
com.yubico.yubioath,android.permission.NFC,normal
tdb.otp,android.permission.INTERNET,normal
tdb.otp,android.permission.ACCESS_NETWORK_STATE,normal
tm.asmanoky.otp,android.permission.INTERNET,normal
tm.asmanoky.otp,android.permission.ACCESS_NETWORK_STATE,normal
tm.asmanoky.otp,android.permission.ACCESS_WIFI_STATE,normal
tm.asmanoky.otp,android.permission.CAMERA,dangerous
tm.asmanoky.otp,android.permission.WAKE_LOCK,normal
tm.asmanoky.otp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
tm.asmanoky.otp,com.google.android.c2dm.permission.RECEIVE,customized
tm.asmanoky.otp,android.permission.BIND_JOB_SERVICE,signature
tm.asmanoky.otp,com.google.android.c2dm.permission.SEND,customized
no.SpareBank1.MobileOTP,android.permission.ACCESS_NETWORK_STATE,normal
no.SpareBank1.MobileOTP,android.permission.USE_BIOMETRIC,normal
no.SpareBank1.MobileOTP,android.permission.INTERNET,normal
no.SpareBank1.MobileOTP,android.permission.USE_FINGERPRINT,normal
no.SpareBank1.MobileOTP,android.permission.WAKE_LOCK,normal
no.SpareBank1.MobileOTP,com.google.android.c2dm.permission.RECEIVE,customized
no.SpareBank1.MobileOTP,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
no.SpareBank1.MobileOTP,android.permission.GET_TASKS,N/A
no.SpareBank1.MobileOTP,android.permission.REORDER_TASKS,normal
no.SpareBank1.MobileOTP,android.permission.QUERY_ALL_PACKAGES,N/A
no.SpareBank1.MobileOTP,android.permission.BIND_JOB_SERVICE,signature
no.SpareBank1.MobileOTP,com.google.android.c2dm.permission.SEND,customized
no.SpareBank1.MobileOTP,android.permission.INSTALL_PACKAGES,dangerous
at.tugraz.iaik.signapp,android.permission.INTERNET,normal
at.tugraz.iaik.signapp,android.permission.ACCESS_NETWORK_STATE,normal
at.tugraz.iaik.signapp,android.permission.WAKE_LOCK,normal
at.tugraz.iaik.signapp,com.google.android.c2dm.permission.RECEIVE,customized
at.tugraz.iaik.signapp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
at.tugraz.iaik.signapp,android.permission.BIND_JOB_SERVICE,signature
at.tugraz.iaik.signapp,com.google.android.c2dm.permission.SEND,customized
at.tugraz.iaik.signapp,android.permission.INSTALL_PACKAGES,dangerous
com.ca.sec.aa.authenticator,android.permission.INTERNET,normal
com.ca.sec.aa.authenticator,android.permission.READ_LOGS,N/A
com.ca.sec.aa.authenticator,android.permission.READ_PHONE_STATE,dangerous
com.ca.sec.aa.authenticator,android.permission.ACCESS_NETWORK_STATE,normal
com.ca.sec.aa.authenticator,android.permission.CAMERA,dangerous
com.ca.sec.aa.authenticator,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.ca.sec.aa.authenticator,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.ca.sec.aa.authenticator,com.arcot.otp1.storage.CustomContentProvider.READPERMISSION,customized
com.ca.sec.aa.authenticator,android.permission.VIBRATE,normal
com.ca.sec.aa.authenticator,android.permission.FLASHLIGHT,customized
com.ca.sec.aa.authenticator,com.android.browser.permission.READ_HISTORY_BOOKMARKS,customized
com.ca.sec.aa.authenticator,android.permission.CHANGE_WIFI_STATE,normal
com.ca.sec.aa.authenticator,android.permission.ACCESS_WIFI_STATE,normal
com.ca.sec.aa.authenticator,android.permission.WAKE_LOCK,normal
com.ca.sec.aa.authenticator,com.google.android.c2dm.permission.RECEIVE,customized
com.ca.sec.aa.authenticator,com.ca.sec.aa.authenticator.permission.C2D_MESSAGE,customized
com.ca.sec.aa.authenticator,android.permission.BIND_JOB_SERVICE,signature
com.ca.sec.aa.authenticator,android.permission.INSTALL_PACKAGES,dangerous
com.ca.sec.aa.authenticator,com.google.android.c2dm.permission.SEND,customized
com.ncs.secureconnect.otp,android.permission.CAMERA,dangerous
com.ncs.secureconnect.otp,android.permission.INTERNET,normal
com.ncs.secureconnect.otp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.ftsafe.otp.activity,android.permission.READ_PHONE_STATE,dangerous
com.ftsafe.otp.activity,android.permission.INTERNET,normal
com.ftsafe.otp.activity,android.permission.REORDER_TASKS,normal
com.ftsafe.otp.activity,android.permission.VIBRATE,normal
com.ftsafe.otp.activity,android.permission.CAMERA,dangerous
com.ftsafe.otp.activity,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,N/A
com.ftsafe.otp.activity,android.permission.WRITE_SETTINGS,signature
com.ftsafe.otp.activity,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.ftsafe.otp.activity,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.ftsafe.otp.activity,android.permission.GET_TASKS,N/A
com.ftsafe.otp.activity,android.permission.ACCESS_NOTIFICATION_POLICY ,customized
com.ftsafe.otp.activity,android.permission.DISABLE_KEYGUARD,normal
com.ftsafe.otp.activity,android.permission.WAKE_LOCK,normal
com.ftsafe.otp.activity,android.permission.FLASHLIGHT,customized
com.ftsafe.otp.activity,android.permission.ACCESS_NETWORK_STATE,normal
com.ftsafe.otp.activity,android.permission.ACCESS_WIFI_STATE,normal
com.ftsafe.otp.activity,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.ftsafe.otp.activity,android.permission.USE_FINGERPRINT,normal
com.ftsafe.otp.activity,com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER,customized
com.ftsafe.otp.activity,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
com.ftsafe.otp.activity,com.ftsafe.otp.activity.permission.MIPUSH_RECEIVE,customized
com.ftsafe.otp.activity,android.permission.REQUEST_INSTALL_PACKAGES,signature
com.ftsafe.otp.activity,com.ftsafe.otp.activity.permission.PROCESS_PUSH_MSG,customized
com.ftsafe.otp.activity,android.permission.BIND_JOB_SERVICE,signature
kr.kjun.NaverSetup,android.permission.RECEIVE_BOOT_COMPLETED,normal
kr.kjun.NaverSetup,android.permission.INTERNET,normal
kr.kjun.NaverSetup,android.permission.ACCESS_NETWORK_STATE,normal
iSec.Authenticator,android.permission.ACCESS_WIFI_STATE,normal
iSec.Authenticator,android.permission.ACCESS_NETWORK_STATE,normal
iSec.Authenticator,android.permission.INTERNET,normal
iSec.Authenticator,android.permission.USE_FINGERPRINT,normal
iSec.Authenticator,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
iSec.Authenticator,android.permission.CAMERA,dangerous
iSec.Authenticator,android.permission.FLASHLIGHT,customized
iSec.Authenticator,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
iSec.Authenticator,android.permission.VIBRATE,normal
ro.len.mobile,android.permission.INTERNET,normal
ro.len.mobile,android.permission.ACCESS_NETWORK_STATE,normal
ro.len.mobile,android.permission.VIBRATE,normal
com.protectimus.android,android.permission.VIBRATE,normal
com.protectimus.android,android.permission.INTERNET,normal
com.protectimus.android,android.permission.CAMERA,dangerous
com.protectimus.android,android.permission.FLASHLIGHT,customized
com.protectimus.android,android.permission.CHANGE_WIFI_STATE,normal
com.protectimus.android,android.permission.ACCESS_WIFI_STATE,normal
com.systemat.SeeZam_OTP,android.permission.VIBRATE,normal
com.systemat.SeeZam_OTP,android.permission.INTERNET,normal
com.systemat.SeeZam_OTP,android.permission.ACCESS_NETWORK_STATE,normal
com.systemat.SeeZam_OTP,android.permission.WAKE_LOCK,normal
com.systemat.SeeZam_OTP,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.systemat.SeeZam_OTP,android.permission.BIND_JOB_SERVICE,signature
com.vivokey.vivoauth,android.permission.NFC,normal
com.vivokey.vivoauth,android.permission.CAMERA,dangerous
com.kmcert.myotp,android.permission.GET_TASKS,N/A
com.kmcert.myotp,android.permission.VIBRATE,normal
com.kmcert.myotp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.kmcert.myotp,android.permission.INTERNET,normal
com.kmcert.myotp,android.permission.READ_PHONE_STATE,dangerous
com.kmcert.myotp,android.permission.ACCESS_WIFI_STATE,normal
com.kmcert.myotp,android.permission.CHANGE_WIFI_STATE,normal
com.kmcert.myotp,android.permission.ACCESS_NETWORK_STATE,normal
com.kmcert.myotp,android.permission.CHANGE_NETWORK_STATE,normal
com.kmcert.myotp,android.permission.WAKE_LOCK,normal
com.kmcert.myotp,android.permission.USE_FULL_SCREEN_INTENT,normal
com.kmcert.myotp,android.permission.REQUEST_DELETE_PACKAGES,normal
com.kmcert.myotp,android.permission.FOREGROUND_SERVICE,normal
com.kmcert.myotp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.kmcert.myotp,com.google.android.c2dm.permission.RECEIVE,customized
com.kmcert.myotp,android.permission.BIND_JOB_SERVICE,signature
com.kmcert.myotp,android.permission.INSTALL_PACKAGES,dangerous
com.kmcert.myotp,com.google.android.c2dm.permission.SEND,customized
com.mobilians.motp,android.permission.INTERNET,normal
com.mobilians.motp,android.permission.ACCESS_NETWORK_STATE,normal
com.mobilians.motp,android.permission.WAKE_LOCK,normal
com.mobilians.motp,android.permission.READ_PHONE_STATE,dangerous
com.mobilians.motp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.mobilians.motp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.mobilians.motp,android.permission.CAMERA,dangerous
com.mobilians.motp,android.permission.CALL_PHONE,dangerous
com.mobilians.motp,android.permission.WRITE_SETTINGS,signature
com.mobilians.motp,android.permission.SET_ANIMATION_SCALE,N/A
com.mobilians.motp,android.permission.WRITE_SECURE_SETTINGS,N/A
com.mobilians.motp,android.permission.USE_FULL_SCREEN_INTENT,normal
com.mobilians.motp,com.google.android.c2dm.permission.RECEIVE,customized
com.mobilians.motp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.mobilians.motp,android.permission.BIND_JOB_SERVICE,signature
com.mobilians.motp,com.google.android.c2dm.permission.SEND,customized
com.mobilians.motp,android.permission.INSTALL_PACKAGES,dangerous
com.vtc.main.otpapp,android.permission.INTERNET,normal
com.vtc.main.otpapp,android.permission.ACCESS_NETWORK_STATE,normal
com.vtc.main.otpapp,android.permission.WAKE_LOCK,normal
com.vtc.main.otpapp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.vtc.main.otpapp,android.permission.READ_PHONE_STATE,dangerous
org.shadowice.flocke.andotp,android.permission.CAMERA,dangerous
com.arcot.otp1,android.permission.INTERNET,normal
com.arcot.otp1,android.permission.READ_LOGS,N/A
com.arcot.otp1,android.permission.READ_PHONE_STATE,dangerous
com.arcot.otp1,android.permission.ACCESS_NETWORK_STATE,normal
com.arcot.otp1,android.permission.CAMERA,dangerous
com.arcot.otp1,android.permission.VIBRATE,normal
com.arcot.otp1,android.permission.FLASHLIGHT,customized
com.arcot.otp1,com.android.browser.permission.READ_HISTORY_BOOKMARKS,customized
com.arcot.otp1,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.arcot.otp1,android.permission.CHANGE_WIFI_STATE,normal
com.arcot.otp1,android.permission.ACCESS_WIFI_STATE,normal
teakwang.tsis.motp,android.permission.INTERNET,normal
teakwang.tsis.motp,android.permission.ACCESS_NETWORK_STATE,normal
teakwang.tsis.motp,android.permission.ACCESS_WIFI_STATE,normal
teakwang.tsis.motp,android.permission.CHANGE_NETWORK_STATE,normal
teakwang.tsis.motp,android.permission.CHANGE_WIFI_STATE,normal
teakwang.tsis.motp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
teakwang.tsis.motp,android.permission.GET_TASKS,N/A
teakwang.tsis.motp,android.permission.CALL_PHONE,dangerous
teakwang.tsis.motp,teakwang.tsis.motp.permission.C2D_MESSAGE,customized
teakwang.tsis.motp,com.google.android.c2dm.permission.RECEIVE,customized
teakwang.tsis.motp,android.permission.GET_ACCOUNTS,dangerous
teakwang.tsis.motp,android.permission.WAKE_LOCK,normal
teakwang.tsis.motp,android.permission.USE_FINGERPRINT,normal
teakwang.tsis.motp,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
teakwang.tsis.motp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
teakwang.tsis.motp,android.permission.BIND_JOB_SERVICE,signature
teakwang.tsis.motp,com.google.android.c2dm.permission.SEND,customized
teakwang.tsis.motp,android.permission.INSTALL_PACKAGES,dangerous
com.jeptoken,android.permission.READ_PHONE_STATE,dangerous
com.jeptoken,android.permission.INTERNET,normal
com.jeptoken,android.permission.ACCESS_NETWORK_STATE,normal
com.jeptoken,android.permission.USE_BIOMETRIC,normal
com.jeptoken,android.permission.WAKE_LOCK,normal
com.jeptoken,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.jeptoken,android.permission.USE_FINGERPRINT,normal
ar.gob.afip.mobile.android.internal.seginfo,android.permission.CAMERA,dangerous
ar.gob.afip.mobile.android.internal.seginfo,android.permission.INTERNET,normal
com.ADIBSDIGIPASS,android.permission.CAMERA,dangerous
com.ADIBSDIGIPASS,android.permission.ACCESS_FINE_LOCATION,dangerous
com.ADIBSDIGIPASS,android.permission.INTERNET,normal
com.ADIBSDIGIPASS,android.permission.VIBRATE,normal
com.ADIBSDIGIPASS,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
com.ADIBSDIGIPASS,android.permission.USE_FINGERPRINT,normal
com.ADIBSDIGIPASS,android.permission.ACCESS_NETWORK_STATE,normal
com.pentasecurity.isignplus.mobileotp,android.permission.USE_FINGERPRINT,normal
com.pentasecurity.isignplus.mobileotp,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
com.pentasecurity.isignplus.mobileotp,android.permission.VIBRATE,normal
com.gstotpauthenticator,android.permission.ACCESS_NETWORK_STATE,normal
com.gstotpauthenticator,android.permission.READ_PHONE_STATE,dangerous
com.gstotpauthenticator,android.permission.INTERNET,normal
com.gstotpauthenticator,android.permission.WAKE_LOCK,normal
com.gstotpauthenticator,com.google.android.c2dm.permission.RECEIVE,customized
com.gstotpauthenticator,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.gstotpauthenticator,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
com.gstotpauthenticator,android.permission.BIND_JOB_SERVICE,signature
com.gstotpauthenticator,com.google.android.c2dm.permission.SEND,customized
com.eset.esa,android.permission.INTERNET,normal
com.eset.esa,android.permission.WAKE_LOCK,normal
com.eset.esa,android.permission.VIBRATE,normal
com.eset.esa,android.permission.CAMERA,dangerous
com.eset.esa,android.permission.FLASHLIGHT,customized
com.eset.esa,android.permission.USE_FINGERPRINT,normal
com.eset.esa,android.permission.ACCESS_NETWORK_STATE,normal
com.eset.esa,com.google.android.c2dm.permission.RECEIVE,customized
com.eset.esa,com.eset.esa.permission.C2D_MESSAGE,customized
com.eset.esa,com.google.android.c2dm.permission.SEND,customized
de.otp.main,android.permission.INTERNET,normal
de.otp.main,android.permission.ACCESS_NETWORK_STATE,normal
de.otp.main,android.permission.READ_PHONE_STATE,dangerous
de.otp.main,android.permission.ACCESS_WIFI_STATE,normal
de.otp.main,android.permission.BLUETOOTH,normal
de.otp.main,android.permission.USE_FINGERPRINT,normal
de.otp.main,android.permission.CAMERA,dangerous
de.otp.main,android.permission.WAKE_LOCK,normal
de.otp.main,android.permission.FOREGROUND_SERVICE,normal
org.liberty.android.freeotpplus,android.permission.CAMERA,dangerous
org.liberty.android.freeotpplus,android.permission.INTERNET,normal
org.liberty.android.freeotpplus,android.permission.READ_EXTERNAL_STORAGE,dangerous
org.liberty.android.freeotpplus,android.permission.USE_BIOMETRIC,normal
org.liberty.android.freeotpplus,android.permission.USE_FINGERPRINT,normal
vn.funtap.smartotp,android.permission.ACCESS_NETWORK_STATE,normal
vn.funtap.smartotp,android.permission.USE_FINGERPRINT,normal
vn.funtap.smartotp,android.permission.VIBRATE,normal
vn.funtap.smartotp,android.permission.INTERNET,normal
vn.funtap.smartotp,android.permission.USE_CREDENTIALS,customized
vn.funtap.smartotp,android.permission.AUTHENTICATE_ACCOUNTS,customized
vn.funtap.smartotp,android.permission.NFC,normal
vn.funtap.smartotp,android.permission.CAMERA,dangerous
vn.funtap.smartotp,android.permission.CALL_PHONE,dangerous
com.beemdevelopment.aegis,android.permission.CAMERA,dangerous
com.beemdevelopment.aegis,android.permission.USE_BIOMETRIC,normal
com.beemdevelopment.aegis,android.permission.USE_FINGERPRINT,normal
ua.com.cs.ifobs.mobile.android.otp,android.permission.INTERNET,normal
ua.com.cs.ifobs.mobile.android.otp,android.permission.ACCESS_NETWORK_STATE,normal
ua.com.cs.ifobs.mobile.android.otp,android.permission.WAKE_LOCK,normal
ua.com.cs.ifobs.mobile.android.otp,android.permission.ACCESS_FINE_LOCATION,dangerous
ua.com.cs.ifobs.mobile.android.otp,com.google.android.c2dm.permission.RECEIVE,customized
ua.com.cs.ifobs.mobile.android.otp,android.permission.ACCESS_COARSE_LOCATION,dangerous
ua.com.cs.ifobs.mobile.android.otp,android.permission.CALL_PHONE,dangerous
ua.com.cs.ifobs.mobile.android.otp,android.permission.READ_PHONE_STATE,dangerous
ua.com.cs.ifobs.mobile.android.otp,android.permission.READ_CONTACTS,dangerous
ua.com.cs.ifobs.mobile.android.otp,android.permission.CAMERA,dangerous
ua.com.cs.ifobs.mobile.android.otp,android.permission.READ_EXTERNAL_STORAGE,dangerous
ua.com.cs.ifobs.mobile.android.otp,android.permission.VIBRATE,normal
ua.com.cs.ifobs.mobile.android.otp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
ua.com.cs.ifobs.mobile.android.otp,android.permission.USE_FINGERPRINT,normal
ua.com.cs.ifobs.mobile.android.otp,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
ua.com.cs.ifobs.mobile.android.otp,android.permission.BIND_JOB_SERVICE,signature
ua.com.cs.ifobs.mobile.android.otp,android.permission.INSTALL_PACKAGES,dangerous
ua.com.cs.ifobs.mobile.android.otp,com.google.android.c2dm.permission.SEND,customized
com.khla.otpapp.callhttpclient,android.permission.INTERNET,normal
com.khla.otpapp.callhttpclient,android.permission.ACCESS_NETWORK_STATE,normal
com.khla.otpapp.callhttpclient,android.permission.READ_PHONE_STATE,dangerous
com.khla.otpapp.callhttpclient,android.permission.USE_FINGERPRINT,normal
org.kamrul.android.myauth,android.permission.CAMERA,dangerous
org.kamrul.android.myauth,android.permission.INTERNET,normal
org.kamrul.android.myauth,android.permission.READ_EXTERNAL_STORAGE,dangerous
otl.snkl.HDFCSnorkelOTP,android.permission.INTERNET,normal
otl.snkl.HDFCSnorkelOTP,android.permission.ACCESS_NETWORK_STATE,normal
otl.snkl.HDFCSnorkelOTP,android.permission.CHANGE_NETWORK_STATE,normal
otl.snkl.HDFCSnorkelOTP,android.permission.USE_BIOMETRIC,normal
otl.snkl.HDFCSnorkelOTP,android.permission.USE_FINGERPRINT,normal
otl.snkl.HDFCSnorkelOTP,android.permission.WAKE_LOCK,normal
otl.snkl.HDFCSnorkelOTP,com.google.android.c2dm.permission.RECEIVE,customized
otl.snkl.HDFCSnorkelOTP,otl.snkl.HDFCSnorkelOTP.permission.C2D_MESSAGE,customized
otl.snkl.HDFCSnorkelOTP,com.google.firebase.auth.api.gms.permission.LAUNCH_FEDERATED_SIGN_IN,customized
otl.snkl.HDFCSnorkelOTP,android.permission.BIND_JOB_SERVICE,signature
otl.snkl.HDFCSnorkelOTP,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
otl.snkl.HDFCSnorkelOTP,android.permission.INSTALL_PACKAGES,dangerous
otl.snkl.HDFCSnorkelOTP,com.google.android.c2dm.permission.SEND,customized
com.mds.canarabankapp,android.permission.CAMERA,dangerous
com.mds.canarabankapp,android.permission.INTERNET,normal
com.mds.canarabankapp,android.permission.ACCESS_NETWORK_STATE,normal
com.mds.canarabankapp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.mds.canarabankapp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.mds.canarabankapp,android.permission.NFC,normal
com.mds.canarabankapp,android.permission.READ_PHONE_STATE,dangerous
com.netfiles.netfilesotp,android.permission.INTERNET,normal
it.uiv.uivotp,android.permission.INTERNET,normal
com.pvcombank.smartotp,android.permission.INTERNET,normal
com.pvcombank.smartotp,android.permission.USE_FINGERPRINT,normal
com.pvcombank.smartotp,android.permission.VIBRATE,normal
com.pvcombank.smartotp,android.permission.RECORD_AUDIO,dangerous
com.pvcombank.smartotp,android.permission.CAMERA,dangerous
com.pvcombank.smartotp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.pvcombank.smartotp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.pvcombank.smartotp,android.permission.WAKE_LOCK,normal
com.pvcombank.smartotp,com.google.android.c2dm.permission.RECEIVE,customized
eu.netinfo.bcb.otp,android.permission.READ_PHONE_STATE,dangerous
eu.netinfo.bcb.otp,android.permission.INTERNET,normal
eu.netinfo.bcb.otp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
eu.netinfo.bcb.otp,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
eu.netinfo.bcb.otp,android.permission.ACCESS_FINE_LOCATION,dangerous
eu.netinfo.bcb.otp,android.permission.ACCESS_NETWORK_STATE,normal
eu.netinfo.bcb.otp,android.permission.ACCESS_COARSE_LOCATION,dangerous
com.net2recharge.otp,android.permission.VIBRATE,normal
com.net2recharge.otp,android.permission.INTERNET,normal
com.net2recharge.otp,android.permission.CAMERA,dangerous
com.entrust.identityGuard.mobile,android.permission.FOREGROUND_SERVICE,normal
com.entrust.identityGuard.mobile,android.permission.INTERNET,normal
com.entrust.identityGuard.mobile,android.permission.ACCESS_NETWORK_STATE,normal
com.entrust.identityGuard.mobile,android.permission.VIBRATE,normal
com.entrust.identityGuard.mobile,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.entrust.identityGuard.mobile,android.permission.CAMERA,dangerous
com.entrust.identityGuard.mobile,android.permission.USE_FINGERPRINT,normal
com.entrust.identityGuard.mobile,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
com.entrust.identityGuard.mobile,android.permission.sec.OTP_PROVISION,customized
com.entrust.identityGuard.mobile,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.entrust.identityGuard.mobile,android.permission.WAKE_LOCK,normal
com.entrust.identityGuard.mobile,com.google.android.c2dm.permission.RECEIVE,customized
