,appId,title,score,rating,review,comment,priceT,install,genre,developer,release,email
108,com.mobilians.motp,MOTP-Mobilians,3.0,3872,1200,"[""Don't ever use this app"", 'Result showing network error', ""Great security but be warned i reinstalled the app. and couldn't access my game for 16 days!! When you reinstall it, it gives you a fresh SN number! The game developers are more to blame than the app itself... Be good if you could log in with your SN number..."", 'Good service . But recently I always get a bug when I try logging joymax account. It gives me invalid otp . I need a help if you can', 'When trying to fetch the OTP lists it keeps saying ""Network error, try again later"" I\'ve tried on several devices same problem please fix it I can\'t access my account!']",Free,1000000,TOOLS,"Mobilians. Co., Ltd","Jun 22, 2010",motp@mobilians.co.kr
109,com.vtc.main.otpapp,VTC OTP,2.1,2114,801,"['xác thức cái otpapp các kiểu mất mấy ngàn, hệ thống báo bận cũng như ko. cả đám VTC lại không có được một thằng lập trình viên à', 'Không mở được ứng dụng coi như cái acc cũ mất rồi còn đâu làm sao chuyển qua tài khoản goplay ???', 'Game chết rồi nó mặc xác, lúc còn sống thì ra sức hút máu, chết game rồi mặc kệ game thủ', 'Gửi sms lên 8066 kêu sai. Gửi sms lên 8030 trả otp nhưng mà không continue dc. Cty không muốn làm nữa có thể xin phá sản. Thanks', 'Lỗi không mở được']",Free,100000,TOOLS,VTC Corp,"Mar 31, 2016",mobilestudio.vtc@gmail.com
110,org.shadowice.flocke.andotp,andOTP - Android OTP Authenticator,4.4,1472,528,"['TOTP code generation works nice. Exporting works nice, too. What does not work is scan a qr code. The camera within the app has to much brightness making the code looks like a white square. System camera can take a proper picture but andOTP is unable to detect a qrcode in the picture. Please fix the image engine :)', 'andOTP is exactly the kind of 2FA app I was looking for. It gives me the flexibility to control how I want my 2FA app to store, manage and back up my codes. While still giving me various well thought out UI options so that I may tune the UX to my liking. I have been trying to rid myself of GoogleAuth for a while. I cannot believe it took me so long to find andOTP.', 'My device malfunctioned and I cannot recover my otp keys from the Google drive backup. Even though I was extremely thorough in setting up automatic backups it still did nothing, only the first manual backup worked. This app totally failed to be better than the poorly designed Google authenticator. I managed to get a backup of my SD card partition before reflashing the phone. I hope I will be able to recover the keys from there if they are not stored on system partition but I need assistance.', ""This is an excellent app. But I am unable to use Facebook's two factor authentication using this app though I have scanned the QR code."", 'I was really looking forward to using this app, but unfortunately its not simple and i cant find instructions on the ""enter details"" part if you cant scan a qr code cos its on the same device. I don’t know what it all means: “Label”? “Secret” “Tags”  What are these? Where do I enter the code? I can’t find instructions ? I’ve googled to try and find instructions and looked on youtube. Can’t find how to do it.  Where do I enter the code?']",Free,100000,TOOLS,Jakob Nixdorf,"Apr 13, 2018",andotp@shadowice.org
111,com.arcot.otp1,CA Mobile OTP,3.1,981,325,"[""It does what it says. Only gripes are that when entering a pin it'd be nicer if the number pad popped up rather than the usual keyboard. That and the number 8 on the font used can sometimes be mistaken for the number 0 when viewed at a distance."", ""By mistake, I uninstalled CA Mobile OTP app and now I can't login to my Bank of Baroda internet banking. Even there is no option to use my registered mobile instead of CA Mobile OTP app to login net banking. It's just disgusting. There should be a second option to use our registered mobile instead of this app whenever in need (in conditions like me)."", ""Done button is missing. Need to update the UI of the app and not have the 'DONE' button so close to the bottom of the display. In Android 10 a user must use 'gestures' to get the done button to be uncovered. I am using a pixel 2 XL. Looks like other android 10 users are having this problem. Fix for done button missing: Go to Settings/System/Gestures/system navigation and change to Gesture navigation. Once this setting is turned on you'll be able to see the done button at the very bottom edge of the app."", 'Two times synchronization lost in 6 month, synchronize device, replace device, unlock account.. All the options tried. Federal Bank customer support line for NRE always busy or never pick. I had to reinstall the application third time, finally switched to SMS OTP. I think this application has issue when put multiple SIM card or different time zone.', 'Useless App. I have not seen an app like this.. It says it is installed but I cant find anywhere on the phone. After installing it says it will be installed soon and shows installed on google play. Why Federal bank makes everthing complicated is beyond me. I have an HDFC account everything is so easy there. This is from a person who is using computers and Internet from last 27 years.']",Free,100000,TOOLS,"CA Technologies, Inc","Jun 3, 2011",arcot-support@ca.com
112,teakwang.tsis.motp,t-MOTP,3.8,16,3,[],Free,10000,BUSINESS,"tsis. Co., Ltd","Feb 13, 2014",tsismobilernd@gmail.com
113,com.jeptoken,JEP Token,3.4,294,159,"['Funciona bastante bien.', 'No funciona. Dice que mi dispositivo esta bloqueado y debe ir a una agencia. Fui a la agencia, perdí tres horas allí y nadie sabía cómo arreglar el problema. Ahora no puedo usar mi cuenta. No funciona SoftToken, ni JEP Móvil, ni mi cuenta en línea. Absolutamente horrible.', 'No funciona en Android 10, no puedo loguearme a mi cuenta ocupando el token. Por favor solucionen eso', 'La aplicación en vez de facilitar el uso de JEPmovil la complica, teniendo que memorizar 6 dígitos más a parte de la clave de usuario, esto no da facilidad al usuario. Se debería pensar en huellas dactilares o reconocimiento facial.']",Free,50000,FINANCE,Cooperativa JEP,"Dec 1, 2017",cooperativajep@gmail.com
114,ar.gob.afip.mobile.android.internal.seginfo,OTP,3.7,83,34,[],Free,10000,TOOLS,AFIP - Aplicaciones Internas,"Jan 13, 2020",afipmovil@afip.gob.ar
115,com.ADIBSDIGIPASS,ADIB OTP V4,4.6,40,4,"[""Sadly don't have an option of adding multiple tokens. This is a big drawback when you have multi company accounts."", 'Good']",Free,10000,BUSINESS,Abu Dhabi Islamic Bank,"Jan 2, 2020",asif.rehmani@adib.com
116,com.pentasecurity.isignplus.mobileotp,ISign+ OTP,3.2,62,21,[],Free,50000,TOOLS,Penta Security Systems,"May 3, 2018",pentasys@pentasecurity.com
117,com.gstotpauthenticator,AccountGST OTP Authenticator,4.6,5,1,"['Very good application, easy for understanding.']",Free,1000,BUSINESS,GridsonLab,"Aug 23, 2019",support@gridsonlab.com
118,com.hidglobal.ia.token.generic,ActivID Token,4.0,549,171,"[""This app is in need of a massive visual overhaul. It works, but it just looks ugly and feels old. The button text is too small. The buttons are 3D and shaded as round. Maybe rebuild the UI with Material You, although if I'm being honest, any modern design language wild work better than this."", 'Worthless app that drains your battery. Instructions are vague. Never got it to work.', ""It wouldn't hurt to add a dash of paint every once and a while. The app is so dated"", 'splash screen is annoying and inconvenient, and the ui of the app looks extremely dated.', 'I have forgotten the PIN to get security code..The security code gets generated for all the possible PIN. how to regenerate the PIN...']",Free,100000,BUSINESS,HID Global,"May 31, 2013",activid-support@hidglobal.com
119,com.eset.esa,ESET Secure Authentication,4.2,1919,362,"['Very happy with this system. Also allows to scan QR codes and add other 2FA codes to the app. Makes it easy to keep work codes in one app and personal stuff in another.', ""Most pointless app out there, rather than let you use Google authenticatior or your usual one you are FORCED to download this app for this one 2fa... Let's hope other brands don't follow this silly little idea and we all have 400 different authenticatior apps on our phones."", ""They block Microsoft Authenticator so you are forced to use this app that doesn't even scans QR codes properly half the time and for some reason doesnt even appear in your app list once installed."", ""I set up myeset account online, as I have license key. When I open this app on my phone, it asks for a pin code I don't have ?????? Extremely confusing and frustrating. I am trying to log in to another site and asks me for pin code sent to eset authentication."", 'Works as intended for a longer period. Only having consistant issues with Push notifications when having two ESA profiles.']",Free,100000,TOOLS,ESET,"May 12, 2013",play@eset.com
120,com.Sigma,Sigma OTP,4.6,5,1,[],Free,1000,BUSINESS,Pointsharp,"May 2, 2013",info@sigma.se
121,de.otp.main,TeleSec OneTimePass SmartToken,3.8,89,24,"['The app very frequently crashes saying data error. Then we need to uninstall and reinstall it again', 'When opening getting closed automatically saying data error', 'Frequently crashing and showing data error', 'It is ok']",Free,50000,BUSINESS,T-Systems International GmbH,"Nov 26, 2013",telesec_support@t-systems.com
122,org.liberty.android.freeotpplus,FreeOTP+ (2FA Authenticator),4.5,145,73,"['Sadly, while this worked with my old kitkat device, it no longer is able to *scan* the code in with my new pie device. While not a big deal, since there are alternative methods of input, it was a nice convenience. I never saw anything stand out in the logcat. I also have the app ""Barcode Scanner"" installed, and it had no problem scanning the code in. I also just installed andOTP, and so far it\'s working right. It looks to use the same scanning interface as the Barcode Scanner.', 'Great! Excellent! No ads! Finally made the migration from FreeOTP to FreeOTP+. This app is capable of importing and exporting from/to JSON file. If you are running the old FreeOTP, and followed the tutorial for exporting your tokens.xml file -- that one can be easily (even manually) converted to a JSON file format for importing into FreeOTP+. Thanks to the developer, it does everything I need!', ""IT GETS THE JOB DONE. Supports authentication-lock via fingerprint/PIN, has pretty logos OOTB for most websites, and even supports Steam's kooky alt-TOTP algorithm. The only reservation I have is that it didn't seem to work as a URI handler (e.g. when a QR code is scanned from the native Camera app) on my phone; but I could still scan them from *within* the app; and, seeing the developers' work on other issues it's had, I'm sure this will be fixed shortly. This is clearly *the* TOTP/HOTP app."", ""Found this when looking for open source 2FA with backup & restore capability. Export to and import from JSON works. 2 major bugs though: 1) QR scanner never scans (weird, since it works in FreeOTP). 2) Can't edit or delete entries: once created, an entry is immutable and permanent (weird, since FreeOTP can do this). Otherwise, this app is exactly what I'm seeking!"", 'Great app. It would be nice if export files could be encrypted with a password so that these files are safe at rest.']",Free,10000,TOOLS,Haowen Ning,"May 9, 2016",liberty@anymemo.org
123,vn.funtap.smartotp,Funtap OTP,4.5,33,16,[],Free,1000,PRODUCTIVITY,Funtap.vn,"Dec 9, 2020",hotro@funtap.vn
124,com.beemdevelopment.aegis,Aegis Authenticator - Two Factor (2FA) app,4.7,1530,688,"[""The interface is clear and easy to use, it has features in abundance and the customization is great. It has a wide range of support for back-up options. The security settings can be as strict as you want them to be. Icon support is the best and the 'unofficial' icon pack is just terrific. The fact that this app is free (and ad-free) is just the cherry on the cake."", ""The simple and perfect authenticator. Most of the other authenticators like Lastpass and Microsoft authenticator have no option to see our secret TOTP phrase. Because they're making it hard to switch to another service. Ethically we're the one who have full access to our secret TOTP phrase. Aegis knows it better. Another thing I like about Aegis is it's opensource."", ""This app is designed beautifully❤️ And it's open source!!! I really do not want to use suckers like 'Authy' which do not even share with you your own seed. They try to keep you locked into their ecosystem so that you cannot switch to other app. Aegis offers a great solution to it by giving you control of Seed Backups. Still, 2 things I really want Aegis to do. 1. Enable automatic encrypted cloud backups in their app like 'keepass2android' app does. 2. Develop an app for iOS"", 'Seriously by far the best authenticator ever and the backup functionality has been a life saver for me on multiple occasions, heck i would give 6 stars if i could absolutely amazing. A small feature request is possible, in the backup file could you guys implement backing up the app settings as well?', ""I tried so many other apps and non of them worked ...every time I'd put the Code it would say incorrect or error but as soon as I tried this one it worked immediately😊highly recommend -don't try the Google authenticator""]",Free,50000,TOOLS,Beem Development,"Feb 9, 2019",beemdevelopment+support@gmail.com
125,ua.com.cs.ifobs.mobile.android.otp,OTP Smart,3.8,4980,2125,"['Awful app, awful design, full of bugs, bad experience with the bank overall. I just hate each and every interaction with the app and with the bank.', ""Awful user experience. Like we're still living in the 90s, internet is just born and this app was created together with the first web pages. Nothing is easy to do, everything is complicated and inconvenient."", 'reliable partner in all matters', 'can not set up any limit for payments from app. can not transfer money to other cards it gets error call the bank. received confirmation sms for opeeation later than request was expired)', ""When the app is working it's fairly convenient, especially drag and drop money between your savings accounts (deposits), and your debit account (cards). But it absolutely have been annoying me for about a month with constant log in problems: 1) some kind of under maintenance warning, which has never been announced beforehand, like any other bank would; 2) successful login only after several attempts, and killing the app""]",Free,500000,BUSINESS,CS Ltd,"Mar 24, 2016",otpsmart@otpbank.com.ua
126,com.khla.otpapp.callhttpclient,PG Bank Smart OTP,3.7,46,19,['Quá tồi'],Free,5000,FINANCE,Ngân hàng TMCP Xăng dầu Petrolimex,"Aug 21, 2019",support.pgbank@petrolimex.com.vn
127,org.kamrul.android.myauth,My Authenticator (TOTP Generator),0.0,0,0,[],Free,500,TOOLS,Md. Kamrul Hasan,"May 28, 2020",ponirq@gmail.com
128,otl.snkl.HDFCSnorkelOTP,HDFC Bank e Token,4.1,587,190,"['Actually I had formatted my phone few days ago. Before that I am using this app fine. But now, when I try to resistering it, it asks Token Numer. I had already sent mail 2 times for supporting but no get any answer. Please advise me what to do.', ""OTP isn't displayed in Dark Mode. Also the app should ask for the login password after a user has switched apps for at least 30 seconds. Currently as soon as I switch the app to pickup a call, I need to login again which is quite frustrating. Please fix this bug and I'll update my review."", 'If functionality of finger print recognition or face ID is added, it would really add to ease of use for the daily user.', ""It would have been better if HDFC had given an option within mobile/net banking to activate 2FA and allow to add into Authenticator apps from Google, Microsoft, Authy instead of extra bloatware app into our phone!! Imagine, if every bank, telecom, insurance, brokers, financial institutions online service providers start to force own versions of apps/buy new phone number just for 2FA/OTP codes!! Phone becomes a bloatware hub!! It's like download a separate app just for smart IoT bulb! NONSENSE"", 'Unfortunately the registration process when you\'re setting this up on a new phone is quite complicated and requires you to reach out to the customer support over email/phone (not even a Bot) and hence introduces an unwarranted delay. I do not think that this is by design for enhanced security. Because the message on the registration page says -> Login to internet banking and click \'Register\'. But given that I cannot log in to Internet Banking without logging into the eToken app first, how can I click on \'Register\'? The least that could be done is show a message ""Due to security reasons, we\'ve disabled self request for registration token. Please reach out to xyz"" or better still have a bot managed flow to verify the identity of the person. I have found HDFC Retail Banking experience to be amazing. But quite disappointed to see this kind of experience on the corporate banking side :(']",Free,100000,FINANCE,HDFC Bank,"Sep 20, 2019",enetbanking.support@hdfcbank.com
129,com.mds.canarabankapp,Canara OTP,3.5,489,166,"['Freeze after entering passcode. Been months not fixed issue. very bad services from canara bank.', 'Never opens keeps loading.. so annoying', ""a big headache..after everything sucessfully registering,after generating OTP ,their website says ,'pls enter correct otp' ..even if we try thousand times same response..frm starting I observe these guys make every thing online so Hectic that cust has to visit branch..are you listening Canara guys??? Y u want customers rush your bank?????time has changed you too change..other wise people will change accounts..bye fr nw..I HAVE TO TAKE A HEAD ACHE TABLET after using your offline OTP app.."", 'The app hangs after entering the pass code, tried deregistring and registring but no use.', 'To register for offline OTP it asks for OTP. I resorted to this app to get rid of OTP problems. But I am not able to even register offline OTP. Technical team please advise how to proceed']",Free,100000,FINANCE,CANARA BANK,"May 4, 2018",canarambanking@gmail.com
130,com.netfiles.netfilesotp,netfiles OTP – Authenticator,0.0,0,0,[],Free,1000,TOOLS,netfiles GmbH,"Sep 14, 2015",support@netfiles.de
131,it.uiv.uivotp,UIV OTP,0.0,0,0,['Not bad'],Free,100,TOOLS,Unione Italiana Vini Soc. Coop.,"Oct 29, 2018",info@uiv.it
132,com.pvcombank.smartotp,PV Smart OTP,4.8,20,17,"['Good app for bussiness', 'Good app for corporate', 'Cuối cùng pvcombank cũng có app cho doanh nghiệp !!!', 'App xài ngon và ổn định !!!', 'Smart OTP ngon quá luôn']",Free,1000,FINANCE,PVcomBank,"Oct 31, 2020",tunq@pvcombank.com.vn
133,eu.netinfo.bcb.otp,BCB m-OTP App,0.0,0,0,"[""AÀA BOSS NETWORK india's""]",Free,100,FINANCE,Bermuda Commercial Bank,"Oct 28, 2015",ebanking@bcb.bm
134,com.net2recharge.otp,Net2Recharge OTP,3.3,84,24,"['App is not working properly! Please look into the matter.', ""Why this app isn't working in huawei Y 9 AND P10 LITE"", 'Not working in Vivo y15', 'Its not working', ""Can't install""]",Free,10000,PRODUCTIVITY,Net2recharge Mobile banking,"Apr 12, 2018",mobile2income.com@hotmail.com
135,com.entrust.identityGuard.mobile,Entrust Identity,3.6,5424,2208,"['This is by far the worst security app ever. I need to register a new token every time I open the app. Even if I closed it for 3 minutes!!!!', 'UPDATE: I purchased a new phone (Galaxy A31) and was hoping I would not get the ""unsecured device"" message. But this app still IS UNUSABLE. I\'m using the stock ROM (Android 11) and have not rooted the phone. Still says it is an ""unsecured device"". Not recommended for Android users! FROM AUG-2020: Stopped working. For almost 10 months I used this app with my bank account to secure transfers without any problems. However, all of a sudden about 3 weeks ago it stopped working, giving an error message saying it could not be enabled because it ""cannot be used on an unsecured device"". I use it on a Samsung S7 with stock Android. I made no alterations to the phone before it decided my device was now unsecure. When I contact IdentityGuard via online chat, I was told it was due to an update of Android, and that the bank would be the one to have to allow ""unsecurd device"". When I went to my bank, which then contacted their IT department. They indicated that this information was not correct, but they could not address the problem either. I then dug deeper and noticed my Android had not updated for over a year, so the problem with Entrust was not caused by that. I then decided to upgrade the Android on my phone from version 7.0 to 8.0, using stock Samsung firmware for my device. But the Entrust app still fails, saying that it cannot be used on an unsecured device. I see many others have started to have similar problems. Since it no longer works, I give it one star.', 'Changing the look and the name of such a security sensitive app. I have no idea why this is done. Also the shortcuts to the app disappeared., and searching for ""Entrust"" doesn\'t find it, because in Android it is just called ""Identity"". In any case, I spent 15 minutes verifying this wasn\'t a security breach. And now will get used to this odd new layout.', 'Poor user experience..it used to accept fingerprints but recently....I cannot do so and have to manually type the authentication code. Very tedious.', 'UPDATE: Just got the newest update. I had to go through a profoundly annoying process of reattaching things, and then found that the widget has been removed. I""ll say that again: THE WIDGET HAS BEEN REMOVED! Meanwhile, the UI is now actually worse than it was before. This is an awful awful AWFUL app to use. Original review: The app works fine, but the UI is terrible. The numbers roll over one digit at a time, and only AFTER a slight delay. Either get rid of the cutesy rollover, as it harms the user experience, or at make it optional in the settings. And then there\'s the widget - which is on an unconfigurable transparent background! Allowing the user to set a background colour and transparency is obvious and present in nearly every other widget! Hire some UI people, and make this app good instead of cute.']",Free,1000000,TOOLS,Entrust,"Dec 22, 2010",support@entrust.com
136,com.stove.otp.google.android,STOVE Authenticator,4.0,96,54,"['This works for me just fine, no complaints here.👍', 'They are trash dont do this error', 'Trash and lazy', 'Uninstal this and you will be more happy']",Free,10000,TOOLS,Smilegate Stove,"Sep 26, 2017",stove@smilegate.com
137,com.FAISATOKEN,FaisaToken,4.1,105,12,"['This is really cool app. grt way to get OTP.', 'App keeps crashing cnt even open the app. Is the this the app of a respected bank? Not worth the 1 star evn', ""Why even have this app...? It doesn't work half the time."", 'Very useful app...', ""It's better and more secure way to generate OTP rather than waiting to \nreceive OTP via sms or email which is not secure. Can generate OTP without \ninternet. No need to worry about not getting sms OTP from other countries. \nJust remember to get new activation details after you reset your phone or \nreinstall this app.""]",Free,10000,FINANCE,Maldives Islamic Bank,"Feb 2, 2015",apps@mib.com.mv
138,com.sophos.sophtoken,Sophos Authenticator,3.8,611,200,"[""There is a huge bug in this update and for some reason you have refused to take it down. Other people inadvertently update and stuck with the crash loop. Reinstalling doesn't help. We can't keep reinstalling the app as we wait for a fix. Revert back to the previous version so users can downgrade and work in peace while you work on the fix. C'mon!"", ""App doesn't work. It scans the qr code adds my account everything is set up correctly and it starts showing a otp. However I cannot use this otp to log into my sophos firewall. So I use the app on an ipad instead with the exact same login and nothing else being different, the ipad app shows me a different otp to the one displayed on the android version, using the ipad otp I can log into the firewall successfully. The android version simply does not work. Please fix."", ""I'm using this app for quite some time now, and so far it was very reliable, does not require any permission to access the Internet, and I'm able to manage many 2FA services with ease. Things I miss: a way to backup my services and perhaps a pin protection"", 'Sophos has demonstrated that they truly care about security by not requiring internet access or any permissions except camera access. Works great every time with the nine sites/apps I use it with. Would have given it five stars if I could reorder the entries. What say you, Sophos, about adding that feature?', 'Worst QR code scanning experience of all my previous app experience, really not easy to achieve that.']",Free,100000,TOOLS,Sophos GmbH,"May 9, 2014",appsupport@sophos.com
139,com.BANKABC,Bank ABC OTP,2.5,287,148,"[""Worthless application that doesn't work properly even after calling the customer service and knowing how to use it. i am trying to login my account, but this bad application isn't working. Then I have to call the customer service, wait so long, and spend my phone credit without any response. you also should have an option to call us back insteAd of waiting. BTW, I know how to use it and it's not the first time. whoever operates this, please do something because it's really affecting your image."", 'Very bad OTP App, beside not responding call center.', ""It isn't working, it gives invalid OTP all the time"", ""Very bad app, I can't open my account it is not working all the time with me"", ""The worst mobile banking app ever, I really can't imagine how create something worse than this app... Bravo ABC""]",Free,10000,FINANCE,Bank ABC,"Feb 8, 2017",webmaster@bank-abc.com
140,com.pozitron.qib,QIB Mobile,4.1,11906,4544,"[""Now the app is not working claiming that my phone is rooted, while it is not. And before it was working fine I raised a ticket and sent all supported pics and they said we will call They gave me a call I didn't catch and then tried to call them but nobody return to me again even after too many mails and calls to them Really very bad customer service"", ""Very very bad experience with updating the app, it's always give a problem of not updating and asks to free the space instead of having the sufficient space. Problematic app."", 'User friendly interface, Most of the personal banking needs could be conducted at this, very useful as at every branch there are long waiting queues and security guard of each and every QIB branch act like the VP of QIB..', ""This app is pathetic with its new update. My online sign in got blocked. as i accidentally entered my wrong password . I called customer service telling them its not accepting my visa electon card details to unblock the account because I've never received a debit card for 13 years. And they said get a new card!?!?!"", ""I had a previous 1-star rating before but th current interface deserves recognition! It's super user friendly and seamless. Well done, QIB!""]",Free,100000,FINANCE,Qatar Islamic Bank,"May 25, 2017",Mobilebanking@qib.com.qa
141,com18deglab.cylocklite,error,error,error,error,error,error,error,error,error,error,error
142,com.mdmobiasbancadigipass,Mobias Token,2.8,239,98,"['Most simple, safe and useful application', 'Adăugați posibilitatea de introducerea datelor cardului ma-nu-al.', 'всё rработает всегда!', ""Simple application without any design efforts but it does it's job. Простое приложение без какого-либо намёка на дизайн, но работает без проблем."", 'Foarte inutilă și greu de accesat']",Free,50000,FINANCE,Mobiasbanca – OTP Group S.A.,"Aug 22, 2018",info@mobiasbanca.md
143,com.vpbank.vpbanksmartotp,VPBank Smart OTP,3.4,698,398,"['Stupid OTP app. I have to re install 5 times and more the app suddenly cannot sync.', 'No reset option on app. I must go to the bank.', 'Horrible app, good for nothing.', 'Very very very difficult to use', 'Stupid app. Worst experience ever.']",Free,100000,FINANCE,VPBANK,"Jun 23, 2019",chamsockhachhang@vpbank.com.vn
144,com.changingtec.motp.pro,MOTP Client,3.1,123,39,"[""OTP need so many permission, control led light, read phone call, what that for? Don't know what my company is thinking using this app."", 'It seems not supported on Android Q beta 6 on pixel 3a.', 'Not supported on Android Q beta 3', ""With a security orientated app such as this, I'm concerned it requires FULL NETWORK ACCESS. It should only need to use an internal algorithm to generate the one-time password from the secret/seed.  Because this app requires full network access it could potentially be uploading your server address, username, secret, etc. to an unknown party who would then be able to connect to your VPN/App/etc using your credentials.  USERS BEWARE!  To the author - I doubt your intentions are nefarious, but whilst these permissions are required by the app it cannot be trusted by your users."", ""Didn't work at all for me. It would not accept my secret saying it was the wrong key (which it could not logically know).""]",Free,50000,TOOLS,Changing Information Technology Inc.,"Feb 11, 2011",eason@changingtec.com
145,com.aircuve.motpkey_miraeasset,AirOTP-MIRAEASSET,3.3,6,3,[],Free,5000,TOOLS,AirCUVE,"Aug 1, 2016",secure.aircuve@gmail.com
146,com.pacifico.pacificid,PacificID,2.9,1675,934,"['This app is very important to complete any transaction.', 'No funciona en mi Samsung Note 10+', 'No funciona en Android 10. Siempre muestra un System Error cuando ingreso el código que me llega por correo para activar el servicio en mi Smartphone.', 'Dejo de funcionar inesperadamente. Solicite un nuevo código y ahora me muestra system error. Desinstale, reinicie y nada. No puedo hacer pagos sin esta clave! Porque complicar tanto un proceso ?', 'No sé para que me pide acceso total a mi camara y micrófono. 0 respeto de privacidad y seguridad personal']",Free,500000,FINANCE,Banco del Pacífico,"Dec 9, 2015",webadmin@pacifico.fin.ec
147,com.andxor.mobile.jsotp.piteco,Piteco OTP,0.0,0,0,[],Free,100,FINANCE,Piteco S.p.A.,"Oct 2, 2014",nthurner@pitecolab.it
148,net.marinits.android.droidotp,DroidOTP,4.0,184,55,"['Does exactly what it says on the label. Works with Vigor 3900. One comment would like the option to increase the time the pin is used for. For instance from 50 secs to say 2 minutes. Reason being on slow connections the generated password may time out before it is accepted.', 'All good except one thing: no backup/restore (in case of changing device) to DAV.', ""👍app isn't working, developers, please be so kind and update it!👎"", 'Easy to set up. Easy to use. Works perfectly with my DrayTek Vigor 2820Vn VPN dial in. Thanks!', 'Outstanding piece of software, thank you. Flawless and light app. And by the way does work with Draytek. Cheers. Thedy']",Free,50000,TOOLS,marinits.net,"Dec 14, 2010",android@marinits.net
149,vn.com.eximbank.softotp,Eximbank Smart OTP,3.9,63,31,"['Imposing extreme tranfer limit on SMS OTP to force user to use OTP on a SEPARATE application from the mobile banking application. What kind of business decision is that?', 'This App is so so bad. Sms keeps coming but can not active softkey. You should name it stupid OTP not smart OTP. VN Thiet tinh thi day la cai App softkey ngan hang te nhat qua dat ma minh tung gap phai. Hic', 'Không thân thiện', 'Ứng dụng ngu ngốc, không merge chung lại với nhau cho đỡ rối rắm mà tách ra làm gì', 'Sao không mở được app vậy? Nó báo lỗi stop, ko vô được giao diện app gì cả.']",Free,10000,FINANCE,Vietnam Export Import Commercial Joint Stock Bank,"Nov 12, 2020",eibmobile@tomicalab.com
150,com.lenovo.otp,Lenovo OTP,4.0,158,44,"['Terrible connectivity management on Android 9. I have 4G LTE full strength on Vzw network and the capcha report no network connection. No issue with other app. Most likely it is using incorrect apis ..', 'Works perfectly every single time I need to login.', 'Cannot register phone number...horrible app', ""isn't work for me at all"", 'never had issues']",Free,10000,TOOLS,Lenovo IT Security,"Dec 18, 2015",liumh9@lenovo.com
151,com.aircuve.airotp,AirOTP,3.2,13,5,[],Free,5000,TOOLS,AirCUVE,"May 29, 2015",secure.aircuve@gmail.com
152,com.kienlongbank.etoken,Kienlongbank eToken,3.9,32,9,['good'],Free,5000,FINANCE,Kienlongbank,"Jun 17, 2019",nhannh@kienlongbank.com
153,hr.asseco.android.intesa.isbd.alex,ALEXBANK O-Key,3.6,626,231,"[""It doesn't even work!!! I tried to log in many times telling me that it's a wrong password! And no one in customer service can solve this probem."", ""Worst app.. pin code error more than 15 times I had to ask for a new activation code each single transaction and off course wait more than 24 hours to get the code after a pin code is assigned .I get an error.. also new today another error .. pin keyboard may not be fully functional.. which means I can't even type the pin code . .. when u call support they have no idea... Worst app and bank ever"", ""The app crash and crash and crash.. I can't even open it!!"", 'This application is such suffix for alex bank transaction on line. You need to get confirmation code from customer service. It just generate security codes. It works perfect for more than a year.', ""It doesn't generate the code, always showing an error message when I try to get the code.""]",Free,100000,FINANCE,ALEXBANK,"Feb 5, 2016",customer_support@alexbank.com
154,com.ezmcom.cimb.softtoken.ezidv4,error,error,error,error,error,error,error,error,error,error,error
155,it.netknights.piauthenticator,privacyIDEA Authenticator,3.5,80,34,"['Just terrible. I keep getting error 905. Ok no drama. Contact support. Six months later issue is unresolved. I phone the support number get told they are in a meeting. Every single time I call the support staff are in a meeting. I email them. No reply. I am in shock this has gone on this long and this company does not care', 'The token adde from QR code or manually added keep deleted/mossing every time the app closed on my android 11. I hve allow the required permission, and re-install but still the issue persist. In my previous android 8 it was perfect like a charm.', 'The push token auth ""rollout url"" doesn\'t work in android 9 and above. Please add following line in androidManifest.xml android:usesCleartextTraffic=""true""', ""Doesn't work on Pixel 3a with Android 10 because of toke store concerns. It says the phone is not supported."", 'I get ""This Android device is not supported as it cannot store tokens securely""']",Free,10000,TOOLS,NetKnights GmbH,"Jan 26, 2018",info@netknights.it
156,jp.konami.android.otp_token,KONAMI OTP TOKEN (World Wide),3.6,984,318,"['This app changed the meaning of my life. This is my new Life partner. tackles classroom assignments, tasks, and group work in an organized manner uses class time wisely arrives on time for school (and/or class) every day is well-prepared for class each day works at an appropriate pace, neither too quickly or slowly completes assignments in the time allotted paces work on long-term assignments sets achievable goals with respect to time completes make-up work in a timely fashion', 'I registered an account, paid the subscription, activated it on my phone and the dance rush game at my local round one didnt register that I had an account. Waste of time and money.', 'Hi Konami, i want to remind that you have a soccer Game wining Eleven ""WE 2012"". There is still lots of fan of this game these days. But it now Showing Architecture Error. Can you developers Update the Game for us. We are Ready to Pay for the game.Tnx.', 'Very poor. It hangs all the time and keep logging me out', ""Not working on Redmi phones The app doesn't display any text on my Redmi note 7 pro. It says the app was built for older versions of Android. Please fix this""]",Free,100000,TOOLS,KONAMI,"Mar 26, 2014",ask-konami@faq.konami.com
