app_id,type,object,status,reference
com.aff.otpdirekt,url,https://graph.facebook.com/v3.3/513110769395937?fields=supports_implicit_sdk_logging%2Cgdpv4_nux_content%2Cgdpv4_nux_enabled%2Cgdpv4_chrome_custom_tabs_enabled%2Candroid_dialog_configs%2Candroid_sdk_error_categories%2Capp_events_session_timeout%2Capp_events_feature_bitmask%2Cauto_event_mapping_android%2Cseamless_login%2Csmart_login_bookmark_icon_url%2Csmart_login_menu_icon_url&format=json&sdk=android,FP,easyprivacy
com.aff.otpdirekt,url,https://graph.facebook.com/v3.3/513110769395937/mobile_sdk_gk?fields=gatekeepers&format=json&sdk_version=5.0.0&sdk=android&platform=android,FP,easylist
com.aff.otpdirekt,url,https://graph.facebook.com/v3.3/513110769395937/mobile_sdk_gk?fields=gatekeepers&format=json&sdk_version=5.0.0&sdk=android&platform=android,FP,easyprivacy
com.aff.otpdirekt,url,https://graph.facebook.com/v3.3/513110769395937/activities,FP,easylist
com.aff.otpdirekt,url,https://graph.facebook.com/v3.3/513110769395937/activities,FP,easyprivacy
com.aff.otpdirekt,url,https://www.otpbankdirekt.hu/homebank/mobilalkalmazas/languagefileversion,FP,easylist
com.aff.otpdirekt,url,https://www.otpbankdirekt.hu/homebank/mobilalkalmazas/languagefileversion,FP,easyprivacy
com.aff.otpdirekt,url,https://www.otpbankdirekt.hu/homebank/mobilalkalmazas/languagefile?locale=en,FP,easylist
com.aff.otpdirekt,url,https://www.otpbankdirekt.hu/homebank/mobilalkalmazas/languagefile?locale=en,FP,easyprivacy
com.aff.otpdirekt,url,https://www.otpbank.hu/portal/do/services/mobile/getValidDays?refDate=2021/09/03,FP,easylist
com.aff.otpdirekt,url,https://www.otpbank.hu/portal/do/services/mobile/getValidDays?refDate=2021/09/03,FP,easyprivacy
com.aff.otpdirekt,url,https://www.otpbank.hu/portal/do/services/mobile/valto?refDate=2021/09/02&ver=9,FP,easylist
com.aff.otpdirekt,url,https://www.otpbank.hu/portal/do/services/mobile/valto?refDate=2021/09/02&ver=9,FP,easyprivacy
com.aff.otpdirekt,url,https://clients4.google.com/glm/mmap/api,FP,easylist
com.aff.otpdirekt,url,https://clients4.google.com/glm/mmap/api,FP,easyprivacy
com.aff.otpdirekt,url,https://piwikpro.otpbank.hu/piwik.php?res=1080x2340&idsite=12&send_image=0&_cvar=%7B%221%22%3A%5B%22Platform%22%2C%22Samsung%20SM-A505YN%22%5D%2C%222%22%3A%5B%22OS%20version%22%2C%22Dalvik%5C%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2010%3B%20SM-A505YN%20Build%5C%2FQP1A.190711.020%29%22%5D%2C%223%22%3A%5B%22App%20version%22%2C%2219.5%22%5D%7D&ua=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2010%3B%20SM-A505YN%20Build%2FQP1A.190711.020%29&_idvc=1&url=http%3A%2F%2Fcom.aff.otpdirekt%2Fscreen%2Fterkepes_kereso%2Fscreen%2Ftitle%2Fterkep&rand=56944&rec=1&apiv=1&_idts=1630612926&cdt=2021-09-03%2006%3A02%3A06%2B1000&action_name=screen%2Fterkepes_kereso%2Fscreen%2Ftitle%2Fterkep&_id=348adff968da49c5&new_visit=1&lang=en,FP,easylist
com.aff.otpdirekt,url,https://piwikpro.otpbank.hu/piwik.php?res=1080x2340&idsite=12&send_image=0&_cvar=%7B%221%22%3A%5B%22Platform%22%2C%22Samsung%20SM-A505YN%22%5D%2C%222%22%3A%5B%22OS%20version%22%2C%22Dalvik%5C%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2010%3B%20SM-A505YN%20Build%5C%2FQP1A.190711.020%29%22%5D%2C%223%22%3A%5B%22App%20version%22%2C%2219.5%22%5D%7D&ua=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2010%3B%20SM-A505YN%20Build%2FQP1A.190711.020%29&_idvc=1&url=http%3A%2F%2Fcom.aff.otpdirekt%2Fscreen%2Fterkepes_kereso%2Fscreen%2Ftitle%2Fterkep&rand=56944&rec=1&apiv=1&_idts=1630612926&cdt=2021-09-03%2006%3A02%3A06%2B1000&action_name=screen%2Fterkepes_kereso%2Fscreen%2Ftitle%2Fterkep&_id=348adff968da49c5&new_visit=1&lang=en,FP,easyprivacy
com.aff.otpdirekt,url,"https://csi.gstatic.com/csi?s=maps_android_api&v=3&action=map_start_up&it=init.207,map_load.3530,on_resume.1,on_create.0&irt=207,3530,325,207",FP,easylist
com.aff.otpdirekt,url,"https://csi.gstatic.com/csi?s=maps_android_api&v=3&action=map_start_up&it=init.207,map_load.3530,on_resume.1,on_create.0&irt=207,3530,325,207",FP,easyprivacy
com.aff.otpdirekt,url,https://www.otpbank.hu/portal/do/services/mobile/kereso/mapSearcher?token=3c776131e817acc9e6ecd6cf4103d5a0&nyelv=en&lat=0.0&lng=0.0&distance=6940712&lakossagi=false&vallalati=false&akadalymentes=false&atmhuf=false&atmeur=false,FP,easylist
com.aff.otpdirekt,url,https://www.otpbank.hu/portal/do/services/mobile/kereso/mapSearcher?token=3c776131e817acc9e6ecd6cf4103d5a0&nyelv=en&lat=0.0&lng=0.0&distance=6940712&lakossagi=false&vallalati=false&akadalymentes=false&atmhuf=false&atmeur=false,FP,easyprivacy
com.aff.otpdirekt,url,https://piwikpro.otpbank.hu/piwik.php?rand=93668&idsite=12&rec=1&apiv=1&send_image=0&cdt=2021-09-03%2006%3A02%3A23%2B1000&action_name=screen%2Fdemo%2Fscreen%2Ftitle%2Fdemo_megnyitasa&_cvar=%7B%221%22%3A%5B%22Platform%22%2C%22Samsung%20SM-A505YN%22%5D%2C%222%22%3A%5B%22OS%20version%22%2C%22Dalvik%5C%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2010%3B%20SM-A505YN%20Build%5C%2FQP1A.190711.020%29%22%5D%2C%223%22%3A%5B%22App%20version%22%2C%2219.5%22%5D%7D&_id=348adff968da49c5&url=http%3A%2F%2Fcom.aff.otpdirekt%2Fscreen%2Fdemo%2Fscreen%2Ftitle%2Fdemo_megnyitasa,FP,easylist
com.aff.otpdirekt,url,https://piwikpro.otpbank.hu/piwik.php?rand=93668&idsite=12&rec=1&apiv=1&send_image=0&cdt=2021-09-03%2006%3A02%3A23%2B1000&action_name=screen%2Fdemo%2Fscreen%2Ftitle%2Fdemo_megnyitasa&_cvar=%7B%221%22%3A%5B%22Platform%22%2C%22Samsung%20SM-A505YN%22%5D%2C%222%22%3A%5B%22OS%20version%22%2C%22Dalvik%5C%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2010%3B%20SM-A505YN%20Build%5C%2FQP1A.190711.020%29%22%5D%2C%223%22%3A%5B%22App%20version%22%2C%2219.5%22%5D%7D&_id=348adff968da49c5&url=http%3A%2F%2Fcom.aff.otpdirekt%2Fscreen%2Fdemo%2Fscreen%2Ftitle%2Fdemo_megnyitasa,FP,easyprivacy
com.aff.otpdirekt,url,https://api.seon.io/SeonRestService/session/android/demoaccesstoken,FP,easylist
com.aff.otpdirekt,url,https://api.seon.io/SeonRestService/session/android/demoaccesstoken,FP,easyprivacy
com.aff.otpdirekt,url,https://icanhazip.com/,FP,easylist
com.aff.otpdirekt,url,https://icanhazip.com/,FP,easyprivacy
com.aff.otpdirekt,url,https://api.seon.io/SeonRestService/session/android/rjx7fEAtB5rElzCPzooCVALCV7fKT8Sic6OA3bZW,FP,easylist
com.aff.otpdirekt,url,https://api.seon.io/SeonRestService/session/android/rjx7fEAtB5rElzCPzooCVALCV7fKT8Sic6OA3bZW,FP,easyprivacy
com.aff.otpdirekt,url,https://www.otpbankdirekt.hu/mwaccesspublic12/mwaccess,FP,easylist
com.aff.otpdirekt,url,https://www.otpbankdirekt.hu/mwaccesspublic12/mwaccess,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://offlinepages-pa.googleapis.com/v1:GeneratePageBundle?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,FP,easylist
com.protectimus.totpburner.nfc,url,https://offlinepages-pa.googleapis.com/v1:GeneratePageBundle?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,FP,easylist
com.protectimus.totpburner.nfc,url,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://clientservices.googleapis.com/chrome-variations/seed?osname=android&channel=stable&milestone=78,FP,easylist
com.protectimus.totpburner.nfc,url,https://clientservices.googleapis.com/chrome-variations/seed?osname=android&channel=stable&milestone=78,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/index.php,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/index.php,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/css/bootstrap.min.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/css/bootstrap.min.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/css/landing.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/css/landing.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/responsive.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/responsive.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/footer.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/footer.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/css/fonts.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/css/fonts.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/pm.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/pm.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/sweet-alert.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/sweet-alert.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/swal-forms.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/swal-forms.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/style.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/style.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/style1.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/css/style1.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/jquery/v3.2.1/jquery.min.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/jquery/v3.2.1/jquery.min.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/protectimus-logo.png,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/protectimus-logo.png,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/lazysizes.min.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/lazysizes.min.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/tether.min.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/tether.min.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/bootstrap.min.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/bootstrap.min.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/jquery.fittext.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/jquery.fittext.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/homepage.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/js/homepage.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/js/sweet-alert.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/js/sweet-alert.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/js/swal-forms.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/js/swal-forms.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/js/main.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/js/main.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/head.jpeg,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/head.jpeg,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/sprite.png,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/sprite.png,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/1.jpeg,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/1.jpeg,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/2.jpeg,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/2.jpeg,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/3.jpeg,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/3.jpeg,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/5.jpeg,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/5.jpeg,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/d3.png,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/d3.png,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/fonts/pfsquaresanspro-regular.woff,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/fonts/pfsquaresanspro-regular.woff,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/4.jpeg,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/4.jpeg,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/6.jpeg,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/6.jpeg,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/fonts/pfsquaresanspro-bold.woff,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/fonts/pfsquaresanspro-bold.woff,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/d2.png,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/d2.png,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/d1.png,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/slim-mini/static/images/tokens/d1.png,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/fonts/pfsquaresanspro-light.woff,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/fonts/pfsquaresanspro-light.woff,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.googletagmanager.com/gtm.js?id=GTM-KXC5GBT,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.googletagmanager.com/gtm.js?id=GTM-KXC5GBT,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/fonts/pfsquaresanspro-italic.woff,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/common/fonts/pfsquaresanspro-italic.woff,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://fonts.googleapis.com/css?family=Open+Sans:300,FP,easylist
com.protectimus.totpburner.nfc,url,https://fonts.googleapis.com/css?family=Open+Sans:300,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0,FP,easylist
com.protectimus.totpburner.nfc,url,https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://clients1.google.com/tbproxy/af/query?q=Chc2LjEuMTcxNS4xNDQyL2VuIChHR0xMKRMZEH0qYmczHzsjLX4zYFMkIy0OqqG2JCMt4Pz0FyQjLf4lom8kIy0bvS_GJCMtpoN54CQU,FP,easylist
com.protectimus.totpburner.nfc,url,https://clients1.google.com/tbproxy/af/query?q=Chc2LjEuMTcxNS4xNDQyL2VuIChHR0xMKRMZEH0qYmczHzsjLX4zYFMkIy0OqqG2JCMt4Pz0FyQjLf4lom8kIy0bvS_GJCMtpoN54CQU,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://update.googleapis.com/service/update2,FP,easylist
com.protectimus.totpburner.nfc,url,https://update.googleapis.com/service/update2,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://protectimus.com/analytics.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://protectimus.com/analytics.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/analytics.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.protectimus.com/analytics.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.google-analytics.com/j/collect?v=1&_v=j93&a=1370218531&t=pageview&_s=1&dl=https%3A%2F%2Fwww.protectimus.com%2Fslim-mini%2Findex.php&ul=en-au&de=UTF-8&dt=Protectimus%20Slim%20NFC%20-%20Programmable%20Hardware%20OTP%20Token&sd=24-bit&sr=412x892&vp=412x756&je=0&_u=IEBAAEABAAAAAC~&jid=1633891314&gjid=513160541&cid=59865483.1631968033&tid=UA-56085107-1&_gid=1132510920.1631968033&_r=1&_slc=1&z=2045063400,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.google-analytics.com/j/collect?v=1&_v=j93&a=1370218531&t=pageview&_s=1&dl=https%3A%2F%2Fwww.protectimus.com%2Fslim-mini%2Findex.php&ul=en-au&de=UTF-8&dt=Protectimus%20Slim%20NFC%20-%20Programmable%20Hardware%20OTP%20Token&sd=24-bit&sr=412x892&vp=412x756&je=0&_u=IEBAAEABAAAAAC~&jid=1633891314&gjid=513160541&cid=59865483.1631968033&tid=UA-56085107-1&_gid=1132510920.1631968033&_r=1&_slc=1&z=2045063400,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/watch?v=kBwEFz_WIdQ&pp=sAQA,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/watch?v=kBwEFz_WIdQ&pp=sAQA,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/static/r/ee622291/scheduler.vflset/scheduler.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/static/r/ee622291/scheduler.vflset/scheduler.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/static/r/ee622291/fetch_polyfill.vflset/fetch_polyfill.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/static/r/ee622291/fetch_polyfill.vflset/fetch_polyfill.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/s/_/ytmweb/_/ss/k=ytmweb.c3_base.4em14VfhiBM.L.W.O/am=wBE/d=0/rs=ABnK5FJxmrqki49eevGboCHP95tHtXY9sQ,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/s/_/ytmweb/_/ss/k=ytmweb.c3_base.4em14VfhiBM.L.W.O/am=wBE/d=0/rs=ABnK5FJxmrqki49eevGboCHP95tHtXY9sQ,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/s/_/ytmweb/_/js/k=ytmweb.c3_base.en_US.yZxlVYjpFFA.O/am=wAE/d=1/rs=ABnK5FJInXL1MRdKyHxIZ6LvNiJD7j1_dA/m=c3_base,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/s/_/ytmweb/_/js/k=ytmweb.c3_base.en_US.yZxlVYjpFFA.O/am=wAE/d=1/rs=ABnK5FJInXL1MRdKyHxIZ6LvNiJD7j1_dA/m=c3_base,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/s/player/d7a19ed1/mobile-polymer-player-svg-ias-mweb-2x.css,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/s/player/d7a19ed1/mobile-polymer-player-svg-ias-mweb-2x.css,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/s/player/d7a19ed1/player-plasma-ias-phone-en_GB.vflset/base.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/s/player/d7a19ed1/player-plasma-ias-phone-en_GB.vflset/base.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/s/_/ytmweb/_/js/k=ytmweb.c3_base.en_US.yZxlVYjpFFA.O/am=wAE/d=1/exm=c3_base/ed=1/rs=ABnK5FJInXL1MRdKyHxIZ6LvNiJD7j1_dA/m=Rv3e3d,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/s/_/ytmweb/_/js/k=ytmweb.c3_base.en_US.yZxlVYjpFFA.O/am=wAE/d=1/exm=c3_base/ed=1/rs=ABnK5FJInXL1MRdKyHxIZ6LvNiJD7j1_dA/m=Rv3e3d,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://accounts.google.com/ServiceLogin?ltmpl=mobile&service=youtube&uilel=3&passive=true&continue=https%3A%2F%2Fm.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26app%3Dm%26hl%3Den-GB%26next%3D%252Fsignin_passive%26feature%3Dmobile_passive%26noapp%3D1&hl=en-GB,FP,easylist
com.protectimus.totpburner.nfc,url,https://accounts.google.com/ServiceLogin?ltmpl=mobile&service=youtube&uilel=3&passive=true&continue=https%3A%2F%2Fm.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26app%3Dm%26hl%3Den-GB%26next%3D%252Fsignin_passive%26feature%3Dmobile_passive%26noapp%3D1&hl=en-GB,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://r5---sn-hufvjvgx-ntql.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mh=ow&mm=31%2C29&mn=sn-hufvjvgx-ntql%2Csn-ntqe6nes&ms=au%2Crdu&mv=m&mvi=5&pl=21&initcwndbps=1421250&vprv=1&mime=video%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=1124009&dur=50.320&lmt=1611401073223128&mt=1631967651&fvip=5&keepalive=yes&fexp=24001373%2C24007246&c=MWEB&txp=5535432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIEdCTpryMU9z_fEr224Mt-fgHXyPWNUXa1rRf9Qg3jTAiBHocORF6siBXW8SZIIR9f-UcQHzldxBLLQUfEfS-8APg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAOpI34SxauN1JfZ9SU5Doa-GC4JAxQyA6pV4BH50mSclAiEArUkWuQrgJmRMBNZmzS36mVirPTURHzGXTP_FC1IfFcI%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&range=0-89357&rn=1&rbuf=0,FP,easylist
com.protectimus.totpburner.nfc,url,https://r5---sn-hufvjvgx-ntql.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mh=ow&mm=31%2C29&mn=sn-hufvjvgx-ntql%2Csn-ntqe6nes&ms=au%2Crdu&mv=m&mvi=5&pl=21&initcwndbps=1421250&vprv=1&mime=video%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=1124009&dur=50.320&lmt=1611401073223128&mt=1631967651&fvip=5&keepalive=yes&fexp=24001373%2C24007246&c=MWEB&txp=5535432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIEdCTpryMU9z_fEr224Mt-fgHXyPWNUXa1rRf9Qg3jTAiBHocORF6siBXW8SZIIR9f-UcQHzldxBLLQUfEfS-8APg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAOpI34SxauN1JfZ9SU5Doa-GC4JAxQyA6pV4BH50mSclAiEArUkWuQrgJmRMBNZmzS36mVirPTURHzGXTP_FC1IfFcI%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&range=0-89357&rn=1&rbuf=0,FP,easyprivacy
