file_name;class_dex;types;matches
com.egypt.ais.masriacard.mcmotp-1.apk.json;classes.dex;anti_vm;['Build.HARDWARE check', 'Build.TAGS check']
com.egypt.ais.masriacard.mcmotp-1.apk.json;classes.dex;compiler;['unknown (please file detection issue!)']
com.canopus.otpmacgenerator-10.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check']
com.canopus.otpmacgenerator-10.apk.json;classes.dex;compiler;['dx (possible dexmerge)']
com.canopus.otpmacgenerator-10.apk.json;classes.dex;manipulator;['dexmerge']
com.LuxTrustMobile-26863974.apk.json;;obfuscator;['Obfuscator-LLVM version 3.5']
com.LuxTrustMobile-26863974.apk.json;lib/arm64-v8a/liboehadnbnoemb.so;obfuscator;['Obfuscator-LLVM version 3.5']
com.LuxTrustMobile-26863974.apk.json;classes.dex;anti_vm;['Build.MANUFACTURER check', 'possible Build.SERIAL check', 'possible VM check']
com.LuxTrustMobile-26863974.apk.json;classes.dex;compiler;['dexlib 2.x']
com.LuxTrustMobile-26863974.apk.json;classes.dex;obfuscator;['unreadable field names', 'unreadable method names']
com.LuxTrustMobile-26863974.apk.json;lib/armeabi-v7a/liboehadnbnoemb.so;obfuscator;['Obfuscator-LLVM version 3.5']
com.LuxTrustMobile-26863974.apk.json;classes4.dex;compiler;['dexlib 2.x']
com.LuxTrustMobile-26863974.apk.json;classes2.dex;anti_debug;['Debug.isDebuggerConnected() check']
com.LuxTrustMobile-26863974.apk.json;classes2.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'possible VM check']
com.LuxTrustMobile-26863974.apk.json;classes2.dex;compiler;['dexlib 2.x']
com.LuxTrustMobile-26863974.apk.json;classes3.dex;compiler;['dexlib 2.x']
vn.com.bidv.softotp-93.apk.json;classes.dex;anti_debug;['Debug.isDebuggerConnected() check']
vn.com.bidv.softotp-93.apk.json;classes.dex;anti_disassembly;['illegal class name']
vn.com.bidv.softotp-93.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible Build.SERIAL check', 'Build.TAGS check', 'possible VM check']
vn.com.bidv.softotp-93.apk.json;classes.dex;compiler;['dx']
vn.com.bidv.softotp-93.apk.json;classes.dex;obfuscator;['DexGuard']
com.ideasventure.otptoken-1.apk.json;classes.dex;compiler;['dx']
com.kienlongbank.etoken-1.apk.json;classes.dex;anti_disassembly;['illegal class name']
com.kienlongbank.etoken-1.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'network operator name check', 'possible ro.secure check']
com.kienlongbank.etoken-1.apk.json;classes.dex;compiler;['dx']
kr.or.kftc.fsc-22.apk.json;classes.dex;anti_debug;['Debug.isDebuggerConnected() check']
kr.or.kftc.fsc-22.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'possible VM check']
kr.or.kftc.fsc-22.apk.json;classes.dex;compiler;['dexlib 2.x']
kr.or.kftc.fsc-22.apk.json;classes.dex;obfuscator;['unreadable method names']
kr.or.kftc.fsc-22.apk.json;assets/.79e3c56b413c45327dab411322609ed4.dex;anti_disassembly;['non-zero link size', 'non-zero link offset']
kr.or.kftc.fsc-22.apk.json;assets/.79e3c56b413c45327dab411322609ed4.dex;compiler;['unknown (please file detection issue!)']
vn.savis.smartid-1.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.BOARD check']
vn.savis.smartid-1.apk.json;classes.dex;compiler;['r8']
com.sbi.SBISecure-19.apk.json;;packer;['Kony']
com.sbi.SBISecure-19.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.BOARD check', 'possible Build.SERIAL check', 'possible ro.secure check']
com.sbi.SBISecure-19.apk.json;classes.dex;compiler;['r8 without marker (suspicious)']
com.sbi.SBISecure-19.apk.json;classes.dex;obfuscator;['unreadable field names', 'unreadable method names']
com.sbi.SBISecure-19.apk.json;lib/armeabi-v7a/libkonyjsvm.so;obfuscator;['Arxan']
com.khla.otpapp.callhttpclient-9.apk.json;classes.dex;anti_vm;['Build.MANUFACTURER check', 'possible Build.SERIAL check']
com.khla.otpapp.callhttpclient-9.apk.json;classes.dex;compiler;['dx']
com.dreammirae.otp.android.mirae.multiid.market-29.apk.json;classes.dex;anti_debug;['Debug.isDebuggerConnected() check']
com.dreammirae.otp.android.mirae.multiid.market-29.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'Build.TAGS check']
com.dreammirae.otp.android.mirae.multiid.market-29.apk.json;classes.dex;compiler;['r8']
com.vietinbank.softotp-2.apk.json;classes.dex;anti_debug;['Debug.isDebuggerConnected() check']
com.vietinbank.softotp-2.apk.json;classes.dex;anti_vm;['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'possible ro.secure check']
com.vietinbank.softotp-2.apk.json;classes.dex;compiler;['unknown (please file detection issue!)']
it.previnet.authenticator-32.apk.json;classes.dex;anti_debug;['Debug.isDebuggerConnected() check']
it.previnet.authenticator-32.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'possible VM check']
it.previnet.authenticator-32.apk.json;classes.dex;compiler;['r8']
com.aff.otpdirekt-20210125.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible Build.SERIAL check', 'possible VM check']
com.aff.otpdirekt-20210125.apk.json;classes.dex;compiler;['r8']
com.aff.otpdirekt-20210125.apk.json;classes2.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'possible ro.secure check', 'possible VM check']
com.aff.otpdirekt-20210125.apk.json;classes2.dex;compiler;['r8 without marker (suspicious)']
com.ncb.bank.otp-4.apk.json;classes.dex;anti_vm;['Build.MANUFACTURER check', 'Build.TAGS check', 'possible ro.secure check']
com.ncb.bank.otp-4.apk.json;classes.dex;compiler;['r8']
it.aruba.pec.mobile.otpfvg-512.apk.json;classes.dex;anti_debug;['Debug.isDebuggerConnected() check']
it.aruba.pec.mobile.otpfvg-512.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check']
it.aruba.pec.mobile.otpfvg-512.apk.json;classes.dex;compiler;['r8']
iSec.Authenticator-15.apk.json;classes.dex;anti_vm;['Build.MODEL check', 'Build.MANUFACTURER check', 'network operator name check']
iSec.Authenticator-15.apk.json;classes.dex;compiler;['dx']
vn.funtap.smartotp-3.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.TAGS check']
vn.funtap.smartotp-3.apk.json;classes.dex;compiler;['r8']
vn.funtap.smartotp-3.apk.json;classes2.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.BOARD check', 'possible Build.SERIAL check']
vn.funtap.smartotp-3.apk.json;classes2.dex;compiler;['r8 without marker (suspicious)']
org.arcon.pam.otp-14.apk.json;classes.dex;compiler;['unknown (please file detection issue!)']
com.qrail.token-5.apk.json;classes.dex;anti_debug;['Debug.isDebuggerConnected() check']
com.qrail.token-5.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'ro.hardware check', 'ro.product.device check', 'ro.kernel.qemu check', 'emulator file check']
com.qrail.token-5.apk.json;classes.dex;compiler;['dx']
com.qrail.token-5.apk.json;classes.dex;obfuscator;['DexGuard']
com.netfiles.netfilesotp-5.apk.json;classes.dex;compiler;['r8 without marker (suspicious)']
org.cry.otp-22.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MANUFACTURER check']
org.cry.otp-22.apk.json;classes.dex;compiler;['r8']
com.scrignosa-2011241671.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'possible Build.SERIAL check', 'Build.TAGS check']
com.scrignosa-2011241671.apk.json;classes.dex;compiler;['r8']
com.atsolution.android.bcotp-19.apk.json;classes.dex;compiler;['r8']
br.gov.caixa.codigocaixa-27.apk.json;classes.dex;compiler;['r8 without marker (suspicious)']
com.hpe.icewall.smartotp-2.apk.json;classes.dex;compiler;['r8']
com.sbi.SBIFreedomPlus-105.apk.json;;packer;['Kony']
com.sbi.SBIFreedomPlus-105.apk.json;classes.dex;anti_vm;['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'possible Build.SERIAL check', 'device ID check', 'possible ro.secure check']
com.sbi.SBIFreedomPlus-105.apk.json;classes.dex;compiler;['dx']
com.sbi.SBIFreedomPlus-105.apk.json;classes.dex;obfuscator;['unreadable field names', 'unreadable method names']
com.sbi.SBIFreedomPlus-105.apk.json;classes2.dex;compiler;['dx']
com.sbi.SBIFreedomPlus-105.apk.json;res/raw/wear.apk!classes.dex;compiler;['r8']
com.mollatech.android.apps.authenticators-74.apk.json;classes.dex;compiler;['r8']
